unidade_territorial_id,unidade_territorial,nivel_territorial
31011,Capelinha,Microrregião
31063,Muriaé,Microrregião
31027,Sete Lagoas,Microrregião
31065,Juiz de Fora,Microrregião
31012,Araçuaí,Microrregião
31018,Uberlândia,Microrregião
31020,Patos de Minas,Microrregião
31026,Bom Despacho,Microrregião
31023,Araxá,Microrregião
31048,São Sebastião do Paraíso,Microrregião
31044,Formiga,Microrregião
31001,Unaí,Microrregião
31064,Ubá,Microrregião
31015,Teófilo Otoni,Microrregião
31025,Curvelo,Microrregião
31042,Piuí,Microrregião
31030,Belo Horizonte,Microrregião
31032,Itaguara,Microrregião
31050,Varginha,Microrregião
31009,Bocaiúva,Microrregião
31040,Caratinga,Microrregião
31052,Pouso Alegre,Microrregião
31046,Oliveira,Microrregião
31003,Januária,Microrregião
31008,Grão Mogol,Microrregião
31002,Paracatu,Microrregião
31007,Montes Claros,Microrregião
31035,Guanhães,Microrregião
31056,Itajubá,Microrregião
31006,Pirapora,Microrregião
31053,Santa Rita do Sapucaí,Microrregião
31017,Ituiutaba,Microrregião
31021,Frutal,Microrregião
31043,Divinópolis,Microrregião
31057,Lavras,Microrregião
31034,Conselheiro Lafaiete,Microrregião
31058,São João Del Rei,Microrregião
31004,Janaúba,Microrregião
31038,Mantena,Microrregião
31010,Diamantina,Microrregião
31033,Ouro Preto,Microrregião
31029,Pará de Minas,Microrregião
32007,Afonso Cláudio,Microrregião
32002,Nova Venécia,Microrregião
32001,Barra de São Francisco,Microrregião
32011,Alegre,Microrregião
32010,Guarapari,Microrregião
32003,Colatina,Microrregião
32012,Cachoeiro de Itapemirim,Microrregião
32006,Linhares,Microrregião
32009,Vitória,Microrregião
32005,São Mateus,Microrregião
32008,Santa Teresa,Microrregião
32013,Itapemirim,Microrregião
32004,Montanha,Microrregião
33013,Baía da Ilha Grande,Microrregião
33002,Santo Antônio de Pádua,Microrregião
33010,Lagos,Microrregião
33005,Três Rios,Microrregião
33012,Barra do Piraí,Microrregião
33011,Vale do Paraíba Fluminense,Microrregião
33018,Rio de Janeiro,Microrregião
33007,Nova Friburgo,Microrregião
33001,Itaperuna,Microrregião
33016,Macacu-Caceribu,Microrregião
33004,Macaé,Microrregião
33003,Campos dos Goytacazes,Microrregião
33006,Cantagalo-Cordeiro,Microrregião
33009,Bacia de São João,Microrregião
33014,Vassouras,Microrregião
33017,Itaguaí,Microrregião
33015,Serrana,Microrregião
33008,Santa Maria Madalena,Microrregião
35035,Adamantina,Microrregião
35004,São José do Rio Preto,Microrregião
35029,Pirassununga,Microrregião
35030,São João da Boa Vista,Microrregião
35033,Amparo,Microrregião
35022,Avaré,Microrregião
35028,Piracicaba,Microrregião
35020,Bauru,Microrregião
35042,Itapetininga,Microrregião
35036,Presidente Prudente,Microrregião
35015,Batatais,Microrregião
35018,Birigui,Microrregião
35046,Sorocaba,Microrregião
35003,Votuporanga,Microrregião
35038,Marília,Microrregião
35032,Campinas,Microrregião
35024,Araraquara,Microrregião
35025,São Carlos,Microrregião
35016,Andradina,Microrregião
35023,Botucatu,Microrregião
35051,Guaratinguetá,Microrregião
35001,Jales,Microrregião
35044,Capão Bonito,Microrregião
35017,Araçatuba,Microrregião
35011,Ituverava,Microrregião
35052,Bananal,Microrregião
35027,Limeira,Microrregião
35037,Tupã,Microrregião
35005,Catanduva,Microrregião
35031,Mogi Mirim,Microrregião
35059,Guarulhos,Microrregião
35039,Assis,Microrregião
35048,Bragança Paulista,Microrregião
35006,Auriflama,Microrregião
35041,Itapeva,Microrregião
35021,Jaú,Microrregião
35055,Registro,Microrregião
35009,Barretos,Microrregião
35014,Ribeirão Preto,Microrregião
35057,Osasco,Microrregião
35013,Jaboticabal,Microrregião
35040,Ourinhos,Microrregião
35063,Santos,Microrregião
35062,Mogi das Cruzes,Microrregião
35043,Tatuí,Microrregião
35026,Rio Claro,Microrregião
35050,São José dos Campos,Microrregião
35019,Lins,Microrregião
35058,Franco da Rocha,Microrregião
35047,Jundiaí,Microrregião
35049,Campos do Jordão,Microrregião
35054,Caraguatatuba,Microrregião
35060,Itapecerica da Serra,Microrregião
35012,Franca,Microrregião
35053,Paraibuna/Paraitinga,Microrregião
35061,São Paulo,Microrregião
35034,Dracena,Microrregião
35002,Fernandópolis,Microrregião
35010,São Joaquim da Barra,Microrregião
35045,Piedade,Microrregião
35008,Novo Horizonte,Microrregião
35056,Itanhaém,Microrregião
35007,Nhandeara,Microrregião
41015,Cornélio Procópio,Microrregião
41035,Cerro Azul,Microrregião
41039,Rio Negro,Microrregião
41037,Curitiba,Microrregião
41004,Goioerê,Microrregião
41002,Umuarama,Microrregião
41001,Paranavaí,Microrregião
41007,Porecatu,Microrregião
41025,Capanema,Microrregião
41023,Cascavel,Microrregião
41006,Astorga,Microrregião
41038,Paranaguá,Microrregião
41034,São Mateus do Sul,Microrregião
41010,Apucarana,Microrregião
41020,Jaguariaíva,Microrregião
41013,Ivaiporã,Microrregião
41005,Campo Mourão,Microrregião
41014,Assaí,Microrregião
41022,Toledo,Microrregião
41026,Francisco Beltrão,Microrregião
41016,Jacarezinho,Microrregião
41033,União da Vitória,Microrregião
41028,Pitanga,Microrregião
41012,Faxinal,Microrregião
41027,Pato Branco,Microrregião
41011,Londrina,Microrregião
41029,Guarapuava,Microrregião
41021,Ponta Grossa,Microrregião
41018,Wenceslau Braz,Microrregião
41024,Foz do Iguaçu,Microrregião
41003,Cianorte,Microrregião
41030,Palmas,Microrregião
41017,Ibaiti,Microrregião
41008,Floraí,Microrregião
41031,Prudentópolis,Microrregião
41019,Telêmaco Borba,Microrregião
41032,Irati,Microrregião
41036,Lapa,Microrregião
41009,Maringá,Microrregião
42009,Curitibanos,Microrregião
42003,Xanxerê,Microrregião
42014,Ituporanga,Microrregião
42011,Rio do Sul,Microrregião
42004,Joaçaba,Microrregião
42002,Chapecó,Microrregião
42017,Tabuleiro,Microrregião
42005,Concórdia,Microrregião
42001,São Miguel do Oeste,Microrregião
42015,Tijucas,Microrregião
42010,Campos de Lages,Microrregião
42016,Florianópolis,Microrregião
42012,Blumenau,Microrregião
42008,Joinville,Microrregião
42020,Araranguá,Microrregião
42018,Tubarão,Microrregião
42013,Itajaí,Microrregião
42006,Canoinhas,Microrregião
42007,São Bento do Sul,Microrregião
42019,Criciúma,Microrregião
43031,Campanha Meridional,Microrregião
43010,Passo Fundo,Microrregião
43019,Restinga Seca,Microrregião
43008,Ijuí,Microrregião
43001,Santa Rosa,Microrregião
43029,Campanha Ocidental,Microrregião
43009,Carazinho,Microrregião
43003,Frederico Westphalen,Microrregião
43011,Cruz Alta,Microrregião
43023,Montenegro,Microrregião
43026,Porto Alegre,Microrregião
43032,Serras de Sudeste,Microrregião
43014,Guaporé,Microrregião
43016,Caxias do Sul,Microrregião
43028,Camaquã,Microrregião
43004,Erechim,Microrregião
43021,Lajeado-Estrela,Microrregião
43027,Osório,Microrregião
43033,Pelotas,Microrregião
43025,São Jerônimo,Microrregião
43020,Santa Cruz do Sul,Microrregião
43034,Jaguarão,Microrregião
43005,Sananduva,Microrregião
43002,Três Passos,Microrregião
43013,Soledade,Microrregião
43015,Vacaria,Microrregião
43007,Santo Ângelo,Microrregião
43018,Santa Maria,Microrregião
43022,Cachoeira do Sul,Microrregião
43006,Cerro Largo,Microrregião
43024,Gramado-Canela,Microrregião
43017,Santiago,Microrregião
43035,Litoral Lagunar,Microrregião
43012,Não-Me-Toque,Microrregião
43030,Campanha Central,Microrregião
50007,Três Lagoas,Microrregião
50003,Alto Taquari,Microrregião
50010,Dourados,Microrregião
50002,Aquidauana,Microrregião
50008,Nova Andradina,Microrregião
50011,Iguatemi,Microrregião
50006,Paranaíba,Microrregião
50004,Campo Grande,Microrregião
50009,Bodoquena,Microrregião
50005,Cassilândia,Microrregião
50001,Baixo Pantanal,Microrregião
51016,Rosário Oeste,Microrregião
51010,Canarana,Microrregião
51002,Alta Floresta,Microrregião
51022,Alto Araguaia,Microrregião
51009,Norte Araguaia,Microrregião
51015,Alto Paraguai,Microrregião
51011,Médio Araguaia,Microrregião
51020,Tesouro,Microrregião
51014,Jauru,Microrregião
51001,Aripuanã,Microrregião
51018,Alto Pantanal,Microrregião
51013,Tangará da Serra,Microrregião
51004,Parecis,Microrregião
51019,Primavera do Leste,Microrregião
51017,Cuiabá,Microrregião
51007,Sinop,Microrregião
51003,Colíder,Microrregião
51012,Alto Guaporé,Microrregião
51021,Rondonópolis,Microrregião
51008,Paranatinga,Microrregião
51006,Alto Teles Pires,Microrregião
51005,Arinos,Microrregião
52010,Goiânia,Microrregião
52012,Entorno de Brasília,Microrregião
52014,Vale do Rio dos Bois,Microrregião
52009,Anicuns,Microrregião
52015,Meia Ponte,Microrregião
52004,Porangatu,Microrregião
52005,Chapada dos Veadeiros,Microrregião
52011,Vão do Paranã,Microrregião
52008,Iporá,Microrregião
52007,Anápolis,Microrregião
52017,Catalão,Microrregião
52013,Sudoeste de Goiás,Microrregião
52003,Aragarças,Microrregião
52002,Rio Vermelho,Microrregião
52006,Ceres,Microrregião
52018,Quirinópolis,Microrregião
52016,Pires do Rio,Microrregião
52001,São Miguel do Araguaia,Microrregião
53001,Brasília,Microrregião
1102,Leste Rondoniense,Mesorregião
1101,Madeira-Guaporé,Mesorregião
1202,Vale do Acre,Mesorregião
1201,Vale do Juruá,Mesorregião
1303,Centro Amazonense,Mesorregião
1302,Sudoeste Amazonense,Mesorregião
1304,Sul Amazonense,Mesorregião
1301,Norte Amazonense,Mesorregião
1401,Norte de Roraima,Mesorregião
1402,Sul de Roraima,Mesorregião
1504,Nordeste Paraense,Mesorregião
1506,Sudeste Paraense,Mesorregião
1502,Marajó,Mesorregião
1501,Baixo Amazonas,Mesorregião
1505,Sudoeste Paraense,Mesorregião
1503,Metropolitana de Belém,Mesorregião
1602,Sul do Amapá,Mesorregião
1601,Norte do Amapá,Mesorregião
1701,Ocidental do Tocantins,Mesorregião
1702,Oriental do Tocantins,Mesorregião
2102,Oeste Maranhense,Mesorregião
2104,Leste Maranhense,Mesorregião
2101,Norte Maranhense,Mesorregião
2105,Sul Maranhense,Mesorregião
2103,Centro Maranhense,Mesorregião
2204,Sudeste Piauiense,Mesorregião
2202,Centro-Norte Piauiense,Mesorregião
2203,Sudoeste Piauiense,Mesorregião
2201,Norte Piauiense,Mesorregião
2307,Sul Cearense,Mesorregião
2302,Norte Cearense,Mesorregião
2301,Noroeste Cearense,Mesorregião
2304,Sertões Cearenses,Mesorregião
2305,Jaguaribe,Mesorregião
2306,Centro-Sul Cearense,Mesorregião
2303,Metropolitana de Fortaleza,Mesorregião
2402,Central Potiguar,Mesorregião
2401,Oeste Potiguar,Mesorregião
2404,Leste Potiguar,Mesorregião
2403,Agreste Potiguar,Mesorregião
2501,Sertão Paraibano,Mesorregião
2503,Agreste Paraibano,Mesorregião
2502,Borborema,Mesorregião
2504,Mata Paraibana,Mesorregião
2605,Metropolitana de Recife,Mesorregião
2601,Sertão Pernambucano,Mesorregião
2602,São Francisco Pernambucano,Mesorregião
2603,Agreste Pernambucano,Mesorregião
2604,Mata Pernambucana,Mesorregião
2701,Sertão Alagoano,Mesorregião
2703,Leste Alagoano,Mesorregião
2702,Agreste Alagoano,Mesorregião
2803,Leste Sergipano,Mesorregião
2802,Agreste Sergipano,Mesorregião
2801,Sertão Sergipano,Mesorregião
2906,Centro Sul Baiano,Mesorregião
2902,Vale São-Franciscano da Bahia,Mesorregião
2904,Nordeste Baiano,Mesorregião
2903,Centro Norte Baiano,Mesorregião
2907,Sul Baiano,Mesorregião
2905,Metropolitana de Salvador,Mesorregião
2901,Extremo Oeste Baiano,Mesorregião
3105,Triângulo Mineiro/Alto Paranaíba,Mesorregião
3106,Central Mineira,Mesorregião
3112,Zona da Mata,Mesorregião
3108,Vale do Rio Doce,Mesorregião
3109,Oeste de Minas,Mesorregião
3104,Vale do Mucuri,Mesorregião
3102,Norte de Minas,Mesorregião
3110,Sul/Sudoeste de Minas,Mesorregião
3111,Campo das Vertentes,Mesorregião
3103,Jequitinhonha,Mesorregião
3107,Metropolitana de Belo Horizonte,Mesorregião
3101,Noroeste de Minas,Mesorregião
3203,Central Espírito-santense,Mesorregião
3201,Noroeste Espírito-santense,Mesorregião
3204,Sul Espírito-santense,Mesorregião
3202,Litoral Norte Espírito-santense,Mesorregião
3305,Sul Fluminense,Mesorregião
3301,Noroeste Fluminense,Mesorregião
3304,Baixadas,Mesorregião
3303,Centro Fluminense,Mesorregião
3306,Metropolitana do Rio de Janeiro,Mesorregião
3302,Norte Fluminense,Mesorregião
3508,Presidente Prudente,Mesorregião
3501,São José do Rio Preto,Mesorregião
3507,Campinas,Mesorregião
3504,Bauru,Mesorregião
3506,Piracicaba,Mesorregião
3511,Itapetininga,Mesorregião
3502,Ribeirão Preto,Mesorregião
3503,Araçatuba,Mesorregião
3512,Macro Metropolitana Paulista,Mesorregião
3509,Marília,Mesorregião
3505,Araraquara,Mesorregião
3513,Vale do Paraíba Paulista,Mesorregião
3515,Metropolitana de São Paulo,Mesorregião
3510,Assis,Mesorregião
3514,Litoral Sul Paulista,Mesorregião
4104,Norte Pioneiro Paranaense,Mesorregião
4110,Metropolitana de Curitiba,Mesorregião
4102,Centro Ocidental Paranaense,Mesorregião
4101,Noroeste Paranaense,Mesorregião
4103,Norte Central Paranaense,Mesorregião
4107,Sudoeste Paranaense,Mesorregião
4106,Oeste Paranaense,Mesorregião
4109,Sudeste Paranaense,Mesorregião
4105,Centro Oriental Paranaense,Mesorregião
4108,Centro-Sul Paranaense,Mesorregião
4203,Serrana,Mesorregião
4201,Oeste Catarinense,Mesorregião
4204,Vale do Itajaí,Mesorregião
4205,Grande Florianópolis,Mesorregião
4202,Norte Catarinense,Mesorregião
4206,Sul Catarinense,Mesorregião
4306,Sudoeste Rio-grandense,Mesorregião
4301,Noroeste Rio-grandense,Mesorregião
4303,Centro Ocidental Rio-grandense,Mesorregião
4305,Metropolitana de Porto Alegre,Mesorregião
4307,Sudeste Rio-grandense,Mesorregião
4302,Nordeste Rio-grandense,Mesorregião
4304,Centro Oriental Rio-grandense,Mesorregião
5003,Leste de Mato Grosso do Sul,Mesorregião
5002,Centro Norte de Mato Grosso do Sul,Mesorregião
5004,Sudoeste de Mato Grosso do Sul,Mesorregião
5001,Pantanais Sul Mato-grossense,Mesorregião
5104,Centro-Sul Mato-grossense,Mesorregião
5102,Nordeste Mato-grossense,Mesorregião
5101,Norte Mato-grossense,Mesorregião
5105,Sudeste Mato-grossense,Mesorregião
5103,Sudoeste Mato-grossense,Mesorregião
5203,Centro Goiano,Mesorregião
5204,Leste Goiano,Mesorregião
5205,Sul Goiano,Mesorregião
5202,Norte Goiano,Mesorregião
5201,Noroeste Goiano,Mesorregião
5301,Distrito Federal,Mesorregião
11,Rondônia,Unidade da Federação
12,Acre,Unidade da Federação
13,Amazonas,Unidade da Federação
14,Roraima,Unidade da Federação
15,Pará,Unidade da Federação
16,Amapá,Unidade da Federação
17,Tocantins,Unidade da Federação
21,Maranhão,Unidade da Federação
22,Piauí,Unidade da Federação
23,Ceará,Unidade da Federação
24,Rio Grande do Norte,Unidade da Federação
25,Paraíba,Unidade da Federação
26,Pernambuco,Unidade da Federação
27,Alagoas,Unidade da Federação
28,Sergipe,Unidade da Federação
29,Bahia,Unidade da Federação
31,Minas Gerais,Unidade da Federação
32,Espírito Santo,Unidade da Federação
33,Rio de Janeiro,Unidade da Federação
35,São Paulo,Unidade da Federação
41,Paraná,Unidade da Federação
42,Santa Catarina,Unidade da Federação
43,Rio Grande do Sul,Unidade da Federação
50,Mato Grosso do Sul,Unidade da Federação
51,Mato Grosso,Unidade da Federação
52,Goiás,Unidade da Federação
53,Distrito Federal,Unidade da Federação
1,Norte,Grande Região
2,Nordeste,Grande Região
3,Sudeste,Grande Região
4,Sul,Grande Região
5,Centro-Oeste,Grande Região
-76,Brasil,País
-4,Afeganistão,País
-8,Albânia,País
-12,Argélia,País
-20,Andorra,País
-24,Angola,País
-28,Antígua e Barbuda,País
-31,Azerbaijão,País
-32,Argentina,País
-36,Austrália,País
-40,Áustria,País
-44,Bahamas,País
-48,Barein,País
-50,Bangladesh,País
-51,Armênia,País
-52,Barbados,País
-56,Bélgica,País
-64,Butão,País
-68,Bolívia,País
-70,Bósnia e Herzegovina,País
-72,Botsuana,País
-84,Belize,País
-90,Ilhas Salomão,País
-96,Brunei,País
-100,Bulgária,País
-104,Mianmar,País
-108,Burundi,País
-112,Belarus,País
-116,Camboja,País
-120,Camarões,País
-124,Canadá,País
-132,Cabo Verde,País
-140,República Centro Africana,País
-144,Sri Lanka,País
-148,Chade,País
-152,Chile,País
-156,China,País
-170,Colômbia,País
-174,Comores,País
-178,Congo,País
-180,República Democrática do Congo,País
-188,Costa Rica,País
-191,Croácia,País
-192,Cuba,País
-196,Chipre,País
-203,República Tcheca,País
-204,Benin,País
-208,Dinamarca,País
-212,Dominica,País
-214,República Dominicana,País
-218,Equador,País
-222,El Salvador,País
-226,Guiné Equatorial,País
-231,Etiópia,País
-232,Eritréia,País
-233,Estônia,País
-242,Fiji,País
-246,Finlândia,País
